,responseTime_unixtimestamp,Attention,Stress
4445,1558057465,2,-2
4446,1558057961,1,1
4447,1558058167,2,-1
4448,1558058189,1,0
4449,1558058368,-3,3
4450,1558058776,2,2
4451,1558059026,0,1
4452,1558059644,3,-3
4453,1558059783,1,1
4454,1558060015,2,1
4455,1558060052,-1,1
4456,1558060305,1,-2
4457,1558060313,1,0
4458,1558060499,3,-1
4459,1558061408,2,2
4460,1558061669,0,0
4461,1558061732,-2,3
4462,1558062219,2,3
4463,1558062316,2,3
4464,1558062509,0,2
4465,1558062557,1,-1
4466,1558062677,2,-1
4467,1558062687,0,0
4468,1558062722,2,-2
4469,1558062762,-2,1
4470,1558062770,-1,2
4471,1558062852,-2,1
4472,1558063109,3,-3
4473,1558063113,3,-1
4474,1558063892,1,1
4475,1558064193,3,-1
4476,1558064322,-1,1
4477,1558064583,-1,-1
4478,1558064684,-1,2
4479,1558064694,0,-2
4480,1558064945,1,-1
4481,1558065197,2,1
4482,1558065229,2,1
4483,1558065324,2,0
4484,1558065324,2,0
4485,1558065333,-1,2
4486,1558065355,0,0
4487,1558065382,-1,1
4488,1558065410,-1,1
4489,1558065440,3,-2
4490,1558065453,1,1
4491,1558065525,-1,1
4492,1558065533,0,0
4493,1558065533,0,0
4494,1558065599,2,-2
4495,1558065712,2,1
4496,1558065743,-2,2
4497,1558065751,1,1
4498,1558066524,2,1
4499,1558066991,0,-2
4500,1558067040,-1,0
4501,1558067122,3,-2
4502,1558067304,1,-1
4503,1558067441,2,-3
4504,1558067547,2,-1
4505,1558067684,-1,-1
4506,1558068170,2,2
4507,1558068206,-3,0
4508,1558068253,-1,1
4509,1558068282,-2,-1
4510,1558068282,-2,-1
4511,1558068352,-1,-1
4512,1558068427,0,0
4513,1558069004,2,2
4514,1558069106,2,-2
4515,1558069283,0,0
4516,1558069847,1,2
4517,1558070209,-3,1
4518,1558070246,1,1
4519,1558070441,1,-1
4520,1558070716,-2,-1
4521,1558070875,3,3
4522,1558070878,-2,-1
4523,1558070914,0,0
4524,1558070916,1,0
4525,1558071045,3,-2
4526,1558071113,1,1
4527,1558071137,-1,-1
4528,1558071262,3,1
4529,1558071301,3,1
4530,1558071346,2,-1
4531,1558071518,-2,3
4532,1558071530,-2,-1
4533,1558071539,-1,3
4534,1558071976,0,-1
4535,1558072802,0,3
4536,1558072992,0,0
4537,1558073101,-1,2
4538,1558073305,-1,-2
4539,1558073315,1,-1
4540,1558073366,1,1
4541,1558073484,0,0
4542,1558073488,0,1
4543,1558073554,2,-1
4544,1558073572,3,-3
4545,1558073572,3,-3
4546,1558073651,2,2
4547,1558073659,0,-2
4548,1558073664,1,0
4549,1558073676,-2,1
4550,1558073711,2,-1
4551,1558073760,2,3
4552,1558073886,-1,-3
4553,1558074214,1,-1
4554,1558075387,2,-1
4555,1558075441,2,1
4556,1558075459,-3,2
4557,1558076000,3,-3
4558,1558076025,-2,0
4559,1558076089,0,-1
4560,1558076128,0,2
4561,1558076138,1,-2
4562,1558076143,1,2
4563,1558076148,-2,1
4564,1558076155,0,0
4565,1558076171,2,1
4566,1558076246,2,-2
4567,1558076246,2,-2
4568,1558076252,1,-2
4569,1558076313,-2,-1
4570,1558076331,1,-1
4571,1558076505,1,1
4572,1558076624,-2,-2
4573,1558076787,1,1
4574,1558077452,0,3
4575,1558078214,2,2
4576,1558078526,2,-2
4577,1558078579,2,-2
4578,1558078584,2,1
4579,1558078595,-1,-1
4580,1558078624,0,-2
4581,1558078661,-3,0
4582,1558078672,-2,-1
4583,1558078711,1,0
4584,1558078837,2,2
4585,1558078882,1,-1
4586,1558078930,-3,3
4587,1558079012,2,1
4588,1558079056,3,-2
4589,1558079135,0,0
4590,1558079184,-3,1
4591,1558079189,1,-2
4592,1558079348,3,-1
4593,1558079592,3,-3
4594,1558079791,-1,0
4595,1558080060,3,2
4596,1558080069,2,1
4597,1558080381,1,2
4598,1558080803,-1,-1
4599,1558081069,0,0
4600,1558081249,1,-1
4601,1558081517,2,-2
4602,1558081521,3,2
4603,1558081535,-1,0
4604,1558081590,2,-2
4605,1558081597,2,1
4606,1558081715,2,1
4607,1558081775,2,-1
4608,1558081777,0,1
4609,1558081791,3,-3
4610,1558081845,-3,2
4611,1558081865,2,-2
4612,1558082282,1,-1
4613,1558082292,1,1
4614,1558083410,-2,0
4615,1558083469,0,0
4616,1558083681,0,0
4617,1558083712,3,-2
4618,1558083721,0,0
4619,1558084097,1,3
4620,1558084128,3,3
4621,1558084159,3,-3
4622,1558084217,2,2
4623,1558084234,2,-1
4624,1558084410,2,1
4625,1558084449,-1,-1
4626,1558084723,3,-3
4627,1558084742,0,0
4628,1558085064,0,0
4629,1558085279,1,-1
4630,1558085518,2,-2
4631,1558085542,2,-2
4632,1558085748,1,-3
4633,1558086496,3,0
4634,1558086640,0,-2
4635,1558086692,-1,2
4636,1558086770,3,1
4637,1558086828,1,-2
4638,1558087010,2,-1
4639,1558087016,0,-1
4640,1558087228,-1,1
4641,1558087241,0,-1
4642,1558087361,-2,1
4643,1558087367,-3,0
4644,1558087378,0,0
4645,1558087383,0,-1
4646,1558087997,-2,-1
4647,1558088026,0,-1
4648,1558088063,0,-1
4649,1558088266,-1,1
4650,1558089154,3,3
4651,1558089403,3,-2
4652,1558089470,2,1
4653,1558089510,3,3
4654,1558089547,1,-1
4655,1558089577,0,-1
4656,1558089821,1,1
4657,1558089887,1,1
4658,1558089926,-3,1
4659,1558090016,1,-2
4660,1558090055,0,-1
4661,1558090183,1,1
4662,1558090501,1,0
4663,1558090501,1,0
4664,1558091517,1,0
4665,1558092030,-1,1
4666,1558092265,1,-2
4667,1558092321,0,-1
4668,1558092341,2,1
4669,1558092392,0,0
4670,1558092439,-2,1
4671,1558092652,2,3
4672,1558092675,1,-1
4673,1558092719,1,0
4674,1558092940,3,-2
4675,1558093872,3,-3
4676,1558094295,3,3
4677,1558094461,0,0
4678,1558094562,0,-2
4679,1558094651,1,1
4680,1558094722,-1,-2
4681,1558094776,-2,2
4682,1558094864,-3,-2
4683,1558094870,-1,-2
4684,1558095085,-2,-1
4685,1558095108,2,2
4686,1558095266,-1,-2
4687,1558095281,0,0
4688,1558095345,0,1
4689,1558095349,-1,0
4690,1558095351,1,-2
4691,1558095612,1,-3
4692,1558095670,0,1
4693,1558095845,1,0
4694,1558096528,2,1
4695,1558096773,1,-1
4696,1558097141,2,3
4697,1558097389,1,2
4698,1558097771,0,-1
4699,1558097855,-3,1
4700,1558097971,-1,0
4701,1558098029,0,-3
4702,1558098089,1,-2
4703,1558098148,-1,-2
4704,1558099662,0,0
4705,1558099826,0,0
4706,1558100419,0,0
4707,1558101012,1,-2
4708,1558102026,2,1
4709,1558103367,3,-3
4710,1558105295,-2,-2
4711,1558105791,2,-3
4712,1558106202,-3,-2
4713,1558107988,-2,0
4714,1558108442,1,-2
4715,1558108692,1,-2
4716,1558109663,1,-2
4717,1558136762,1,2
4718,1558141491,0,0
4719,1558141591,0,0
4720,1558141617,2,-2
4721,1558141769,0,-2
4722,1558141828,-3,0
4723,1558141886,1,-1
4724,1558142015,0,-2
4725,1558142103,2,-1
4726,1558143141,-1,0
4727,1558143184,-1,1
4728,1558143298,-1,-2
4729,1558143451,-1,1
4730,1558143855,-3,-3
4731,1558144030,-1,2
4732,1558144231,-3,2
4733,1558144617,-1,1
4734,1558144659,0,-3
4735,1558144837,1,-1
4736,1558144996,1,3
4737,1558145486,1,1
4738,1558145711,3,-2
4739,1558145793,0,0
4740,1558145862,2,3
4741,1558145888,-1,1
4742,1558145889,1,-3
4743,1558146040,3,0
4744,1558146204,-3,0
4745,1558146240,0,0
4746,1558146816,1,-2
4747,1558146876,1,-1
4748,1558147935,0,-1
4749,1558148228,1,-3
4750,1558148487,-2,-1
4751,1558148821,0,1
4752,1558148941,-1,-1
4753,1558148958,-1,-1
4754,1558149077,2,1
4755,1558149087,3,-1
4756,1558149138,-2,-2
4757,1558149309,0,-1
4758,1558149364,2,-2
4759,1558149401,0,0
4760,1558149537,-2,-1
4761,1558149849,-3,1
4762,1558151187,1,-1
4763,1558151215,0,1
4764,1558151216,-3,2
4765,1558151485,0,0
4766,1558151498,1,1
4767,1558151710,0,0
4768,1558151848,3,1
4769,1558151913,-1,-2
4770,1558151935,-1,1
4771,1558151935,-1,1
4772,1558152052,0,0
4773,1558152162,2,-2
4774,1558152193,-2,-2
4775,1558152319,-1,-2
4776,1558152523,-1,-2
4777,1558152534,1,2
4778,1558153206,1,1
4779,1558153303,-1,0
4780,1558153665,3,-3
4781,1558153777,2,-3
4782,1558154365,-1,-1
4783,1558154393,-1,1
4784,1558154555,-1,2
4785,1558154648,2,-2
4786,1558154653,0,0
4787,1558154691,3,-2
4788,1558154735,1,-2
4789,1558154885,0,-3
4790,1558154994,3,-3
4791,1558155072,-1,2
4792,1558155264,1,0
4793,1558156123,0,0
4794,1558156637,0,-1
4795,1558157116,2,-2
4796,1558157160,-1,1
4797,1558157160,-1,1
4798,1558157198,0,-3
4799,1558157205,1,-3
4800,1558157260,-1,1
4801,1558157360,-2,2
4802,1558157390,-1,-3
4803,1558157415,3,-2
4804,1558157428,0,-2
4805,1558157456,1,-2
4806,1558158218,-2,1
4807,1558159567,0,-1
4808,1558159574,1,-3
4809,1558159574,1,-3
4810,1558159574,1,-3
4811,1558159643,-2,0
4812,1558159789,-1,0
4813,1558159814,3,-3
4814,1558159895,0,0
4815,1558159953,-1,1
4816,1558159977,0,0
4817,1558159977,0,0
4818,1558159979,-3,2
4819,1558160015,3,-3
4820,1558160022,-2,1
4821,1558160126,2,-2
4822,1558160290,0,2
4823,1558160341,1,-2
4824,1558161146,1,-1
4825,1558161225,2,-3
4826,1558161946,3,0
4827,1558162020,1,2
4828,1558162225,-2,1
4829,1558162308,1,-2
4830,1558162334,3,-3
4831,1558162341,2,1
4832,1558162433,-2,2
4833,1558162442,-1,-2
4834,1558162645,-1,2
4835,1558162711,2,-2
4836,1558162713,0,2
4837,1558162752,3,-2
4838,1558162783,1,-1
4839,1558162788,3,-3
4840,1558163505,0,0
4841,1558163536,-1,1
4842,1558164249,1,-2
4843,1558164479,1,-1
4844,1558164740,-1,-1
4845,1558165040,3,-1
4846,1558165363,0,-2
4847,1558165401,-1,-1
4848,1558165466,-2,2
4849,1558165516,1,1
4850,1558165635,0,0
4851,1558165703,-2,-1
4852,1558165768,2,1
4853,1558166047,1,1
4854,1558166054,3,-3
4855,1558166616,2,0
4856,1558166811,-3,-2
4857,1558167157,-1,-1
4858,1558167329,2,-3
4859,1558167487,3,-3
4860,1558167721,-1,-1
4861,1558167782,2,0
4862,1558167782,2,0
4863,1558167863,0,-2
4864,1558167915,2,-3
4865,1558167922,0,-1
4866,1558167992,2,0
4867,1558168115,0,0
4868,1558168149,3,-3
4869,1558168343,-1,-3
4870,1558168729,-1,0
4871,1558169043,2,-3
4872,1558169096,1,-3
4873,1558169096,1,-3
4874,1558169116,1,-1
4875,1558169310,0,0
4876,1558169748,1,-1
4877,1558169859,2,-1
4878,1558170373,2,1
4879,1558170522,2,-1
4880,1558170585,1,1
4881,1558170637,0,-3
4882,1558170695,3,2
4883,1558170756,-1,-1
4884,1558170756,-1,-1
4885,1558170808,-2,-2
4886,1558170813,-2,-1
4887,1558170815,2,1
4888,1558170880,-1,-1
4889,1558171114,0,-2
4890,1558171231,3,-3
4891,1558171250,1,0
4892,1558171574,1,1
4893,1558172154,0,0
4894,1558172166,1,-2
4895,1558172955,2,-1
4896,1558173072,-2,-1
4897,1558173123,-1,-1
4898,1558173166,2,1
4899,1558173166,2,1
4900,1558173356,2,-2
4901,1558173388,1,2
4902,1558173393,-3,-3
4903,1558173465,0,0
4904,1558173475,3,2
4905,1558173495,-1,1
4906,1558173495,1,3
4907,1558173499,2,-1
4908,1558173647,2,-1
4909,1558173837,1,-2
4910,1558174702,-3,-1
4911,1558174713,1,-2
4912,1558175394,1,1
4913,1558175713,0,-3
4914,1558175898,0,0
4915,1558176000,0,1
4916,1558176093,1,-3
4917,1558176111,2,1
4918,1558176155,2,-2
4919,1558176260,3,1
4920,1558176274,3,0
4921,1558176424,1,-2
4922,1558176526,0,0
4923,1558176629,-1,2
4924,1558176723,1,0
4925,1558176853,3,0
4926,1558177240,1,-1
4927,1558177512,1,1
4928,1558177512,1,1
4929,1558177512,1,1
4930,1558178220,3,-1
4931,1558178305,3,-3
4932,1558178715,1,-1
4933,1558178741,3,1
4934,1558178776,-3,-2
4935,1558178802,-3,-2
4936,1558178848,0,0
4937,1558178873,1,0
4938,1558178897,1,0
4939,1558178922,3,-3
4940,1558178926,2,1
4941,1558178956,1,-1
4942,1558179021,1,0
4943,1558179719,0,1
4944,1558180021,-2,-2
4945,1558180187,1,1
4946,1558180441,-2,-3
4947,1558180635,0,-1
4948,1558180694,-1,1
4949,1558180774,0,-1
4950,1558181113,3,-3
4951,1558181134,3,-1
4952,1558181226,0,0
4953,1558181226,0,0
4954,1558181347,1,-2
4955,1558181356,2,1
4956,1558181486,2,2
4957,1558181487,0,1
4958,1558181490,3,-3
4959,1558181661,1,-1
4960,1558181723,1,3
4961,1558183879,1,1
4962,1558183907,-1,-3
4963,1558183960,1,1
4964,1558183994,-1,-2
4965,1558184053,-2,3
4966,1558184053,-2,3
4967,1558184136,3,-2
4968,1558184161,-1,0
4969,1558184325,3,1
4970,1558185078,1,1
4971,1558185183,0,0
4972,1558185429,2,2
4973,1558185454,1,-2
4974,1558185494,1,2
4975,1558187731,0,0
4976,1558188094,2,2
4977,1558188177,-1,1
4978,1558188347,-2,-2
4979,1558188759,1,1
4980,1558190084,2,2
4981,1558190414,3,3
4982,1558192004,1,1
4983,1558195688,3,2
4984,1558198337,2,-1
4985,1558199430,3,1
4986,1558200718,3,1
4987,1558202083,2,1
4988,1558202720,1,3
4989,1558203342,3,2
4990,1558205917,3,-3
4991,1558207653,3,2
4992,1558208834,-3,1
4993,1558210303,3,2
4994,1558225601,0,3
4995,1558227443,1,-2
4996,1558228282,3,-2
4997,1558228378,1,1
4998,1558228723,-2,-2
4999,1558228863,-1,-3
5000,1558229509,-2,1
5001,1558230516,0,-2
5002,1558230663,1,-1
5003,1558230824,0,0
5004,1558231180,-1,-2
5005,1558231510,2,1
5006,1558231661,0,-1
5007,1558231692,1,2
5008,1558232192,1,2
5009,1558232296,2,-1
5010,1558232779,2,-3
5011,1558233371,2,-2
5012,1558233413,1,-1
5013,1558233575,-1,1
5014,1558234288,0,0
5015,1558234309,3,-1
5016,1558234336,2,1
5017,1558234529,1,-1
5018,1558234598,0,0
5019,1558234747,1,0
5020,1558235267,3,1
5021,1558235267,-2,-3
5022,1558235274,-1,2
5023,1558235455,-2,-2
5024,1558235495,0,-1
5025,1558235784,2,-2
5026,1558235855,2,2
5027,1558235900,1,2
5028,1558235999,-2,-1
5029,1558236616,2,-1
5030,1558236801,1,-2
5031,1558237177,-1,1
5032,1558237179,0,0
5033,1558237436,-2,-1
5034,1558237578,1,1
5035,1558237953,2,-2
5036,1558238042,3,-1
5037,1558238064,-1,1
5038,1558238078,1,-3
5039,1558238078,1,-3
5040,1558238078,1,-3
5041,1558238078,1,-3
5042,1558238159,2,1
5043,1558238181,-1,1
5044,1558238267,0,-1
5045,1558238874,3,-3
5046,1558238973,1,0
5047,1558239035,2,1
5048,1558239085,0,-1
5049,1558239517,2,-2
5050,1558239665,1,2
5051,1558239672,1,1
5052,1558240239,2,-1
5053,1558240692,1,-2
5054,1558240774,1,-2
5055,1558240811,1,1
5056,1558240829,3,0
5057,1558240883,-1,0
5058,1558240960,-1,-1
5059,1558240963,0,2
5060,1558241036,2,-2
5061,1558241219,0,-1
5062,1558241228,1,-2
5063,1558241234,-1,1
5064,1558241525,1,0
5065,1558241776,1,0
5066,1558241831,1,1
5067,1558241986,0,-2
5068,1558242097,3,-2
5069,1558242098,-1,1
5070,1558242099,-1,1
5071,1558242325,0,-1
5072,1558242636,-1,-1
5073,1558242873,2,-1
5074,1558243161,2,-2
5075,1558243230,3,-3
5076,1558243431,1,1
5077,1558243536,2,-2
5078,1558243583,3,2
5079,1558243608,-1,1
5080,1558243626,2,0
5081,1558243666,0,-1
5082,1558243764,0,0
5083,1558243809,1,-1
5084,1558243810,0,0
5085,1558243810,1,-1
5086,1558243814,1,-2
5087,1558243814,1,-2
5088,1558243814,1,-2
5089,1558243834,-1,-2
5090,1558243920,-2,-2
5091,1558244251,-1,1
5092,1558244600,-1,2
5093,1558244608,1,1
5094,1558244872,0,-1
5095,1558245147,-2,1
5096,1558245271,0,-2
5097,1558245388,-1,-1
5098,1558246168,-2,2
5099,1558246242,1,2
5100,1558246253,0,-2
5101,1558246253,0,-2
5102,1558246268,-2,2
5103,1558246268,-2,2
5104,1558246373,3,1
5105,1558246373,3,1
5106,1558246426,0,-2
5107,1558246452,3,-3
5108,1558246454,0,-2
5109,1558246468,0,-1
5110,1558246479,1,-2
5111,1558246638,0,-1
5112,1558246941,1,1
5113,1558247023,-2,-2
5114,1558247897,1,-1
5115,1558248367,-3,2
5116,1558248551,0,0
5117,1558248762,3,-1
5118,1558248988,0,-1
5119,1558248990,1,2
5120,1558249104,1,2
5121,1558249120,2,-1
5122,1558249168,0,2
5123,1558249174,3,-2
5124,1558249184,0,-2
5125,1558249348,2,1
5126,1558249419,-2,1
5127,1558249472,-2,-1
5128,1558250064,2,-2
5129,1558250232,3,-2
5130,1558250391,3,-3
5131,1558251031,2,-2
5132,1558251053,1,-2
5133,1558251296,0,0
5134,1558251499,-1,0
5135,1558251567,3,-1
5136,1558251658,0,-1
5137,1558251701,3,-2
5138,1558251778,0,-1
5139,1558252026,1,2
5140,1558252035,3,-1
5141,1558252096,1,-1
5142,1558252098,2,1
5143,1558252361,-1,1
5144,1558252413,-1,1
5145,1558252655,1,1
5146,1558253308,0,0
5147,1558253661,-3,-3
5148,1558254210,2,2
5149,1558254285,2,-1
5150,1558254297,1,0
5151,1558254394,2,1
5152,1558254458,2,-2
5153,1558254464,3,1
5154,1558254569,2,1
5155,1558254636,0,0
5156,1558254769,3,1
5157,1558254997,0,-2
5158,1558255144,2,-3
5159,1558255261,1,-1
5160,1558255267,-2,1
5161,1558256057,-3,2
5162,1558256620,2,1
5163,1558256721,1,0
5164,1558256725,-1,-1
5165,1558256817,2,0
5166,1558256830,-1,-2
5167,1558257025,1,1
5168,1558257038,1,-1
5169,1558257053,3,-3
5170,1558257156,-3,3
5171,1558257160,0,0
5172,1558257266,-2,-2
5173,1558257430,1,0
5174,1558257436,-1,2
5175,1558257647,3,2
5176,1558257723,-1,-2
5177,1558257723,-1,-2
5178,1558257723,-1,-2
5179,1558258646,-2,-1
5180,1558259172,1,-1
5181,1558259275,1,-2
5182,1558259450,2,1
5183,1558259496,3,-3
5184,1558259500,2,-1
5185,1558259618,-3,3
5186,1558259631,0,1
5187,1558259735,1,1
5188,1558259750,-2,1
5189,1558259822,2,-1
5190,1558259860,-1,1
5191,1558259936,0,0
5192,1558259967,2,-1
5193,1558260042,-1,-1
5194,1558260157,1,-1
5195,1558260217,-2,-2
5196,1558260228,-1,1
5197,1558260566,0,0
5198,1558261309,1,1
5199,1558262318,-3,-2
5200,1558262421,1,-1
5201,1558262428,2,0
5202,1558262477,-1,-1
5203,1558262552,-1,0
5204,1558262654,0,-2
5205,1558262692,3,2
5206,1558264053,-1,1
5207,1558264364,2,2
5208,1558264799,3,-1
5209,1558264915,1,-2
5210,1558264915,1,-2
5211,1558265048,0,-2
5212,1558265062,-1,2
5213,1558265071,0,0
5214,1558265181,-1,1
5215,1558265210,2,1
5216,1558265454,0,-1
5217,1558265519,3,1
5218,1558265519,3,1
5219,1558265520,-1,0
5220,1558265528,-1,-1
5221,1558265528,3,1
5222,1558265624,0,-2
5223,1558265915,3,1
5224,1558266104,1,0
5225,1558266966,-1,-1
5226,1558267620,-1,-2
5227,1558267712,-1,2
5228,1558267800,3,2
5229,1558268025,-2,-2
5230,1558268033,0,0
5231,1558268196,0,3
5232,1558268584,3,1
5233,1558268614,3,1
5234,1558268615,0,-1
5235,1558268808,-2,2
5236,1558269511,1,1
5237,1558270187,-1,1
5238,1558270238,-1,-1
5239,1558270399,0,0
5240,1558270489,-1,1
5241,1558270526,2,1
5242,1558270582,1,-2
5243,1558270641,2,-2
5244,1558270733,2,1
5245,1558270743,-3,-1
5246,1558270752,0,1
5247,1558271066,-1,3
5248,1558271085,3,3
5249,1558271125,0,0
5250,1558271783,1,-1
5251,1558271948,-1,2
5252,1558272391,0,0
5253,1558272391,0,0
5254,1558273215,-1,2
5255,1558274006,3,-3
5256,1558277014,1,1
5257,1558277940,2,1
5258,1558278528,3,-3
5259,1558280244,3,3
5260,1558281271,3,0
5261,1558284901,0,-1
5262,1558287174,3,-3
5263,1558290344,0,0
5264,1558293643,2,2
5265,1558297815,3,3
5266,1558300502,3,0
5267,1558310807,0,2
5268,1558311575,-2,0
5269,1558312900,-1,-1
5270,1558313706,1,0
5271,1558314038,-1,2
5272,1558314128,-1,1
5273,1558314537,1,-2
5274,1558314547,-2,0
5275,1558314724,-2,1
5276,1558314739,3,1
5277,1558314989,-3,-1
5278,1558315237,-3,2
5279,1558315658,-1,1
5280,1558315681,1,-1
5281,1558315681,1,-1
5282,1558315681,1,-1
5283,1558315829,1,-1
5284,1558315830,1,-1
5285,1558316175,0,1
5286,1558316213,1,-1
5287,1558316249,0,2
5288,1558316283,0,0
5289,1558316298,3,1
5290,1558316543,1,2
5291,1558316767,-2,1
5292,1558317026,-2,1
5293,1558317048,2,-1
5294,1558317162,2,1
5295,1558317475,-1,2
5296,1558318058,0,1
5297,1558318089,0,0
5298,1558318102,-3,1
5299,1558318121,2,-1
5300,1558318140,2,0
5301,1558318285,0,0
5302,1558318351,3,2
5303,1558318351,3,2
5304,1558318475,-2,-1
5305,1558318776,-1,1
5306,1558318922,0,0
5307,1558319026,1,2
5308,1558319193,2,-1
5309,1558319239,-1,0
5310,1558319379,-3,1
5311,1558319668,1,-1
5312,1558320044,-1,2
5313,1558320104,1,1
5314,1558320773,3,2
5315,1558320916,-2,1
5316,1558320986,2,2
5317,1558321037,-1,1
5318,1558321265,-1,1
5319,1558321278,-1,-2
5320,1558321315,-1,1
5321,1558321319,1,1
5322,1558321422,0,2
5323,1558321456,1,1
5324,1558321465,3,-3
5325,1558321620,1,-1
5326,1558321620,1,-1
5327,1558321690,1,1
5328,1558321690,1,1
5329,1558321767,2,0
5330,1558321858,0,-1
5331,1558321930,0,2
5332,1558322013,3,-3
5333,1558322139,0,-2
5334,1558322382,3,-1
5335,1558322382,3,-1
5336,1558322621,-2,1
5337,1558322930,1,1
5338,1558323446,-1,1
5339,1558323718,1,2
5340,1558324300,1,1
5341,1558324353,3,1
5342,1558324375,0,0
5343,1558324522,0,0
5344,1558324578,1,-1
5345,1558324633,-1,-1
5346,1558324691,-1,0
5347,1558324719,3,0
5348,1558324745,-1,0
5349,1558324864,1,1
5350,1558325887,2,-2
5351,1558326350,2,1
5352,1558326640,2,0
5353,1558326682,2,3
5354,1558326860,2,1
5355,1558326860,2,1
5356,1558326860,2,1
5357,1558326860,2,1
5358,1558326860,2,1
5359,1558326860,2,1
5360,1558326860,2,1
5361,1558326860,2,1
5362,1558326860,2,1
5363,1558327000,1,0
5364,1558327096,-2,-2
5365,1558327108,0,0
5366,1558327113,-2,-1
5367,1558327173,-1,0
5368,1558327182,1,-2
5369,1558327319,0,0
5370,1558327474,-1,1
5371,1558327474,-1,1
5372,1558327486,-2,1
5373,1558327559,1,-1
5374,1558327660,2,-2
5375,1558327709,0,0
5376,1558327822,3,2
5377,1558327822,3,2
5378,1558328393,1,0
5379,1558328622,0,-1
5380,1558329314,1,-1
5381,1558329422,-1,1
5382,1558329529,1,-2
5383,1558329612,-2,1
5384,1558329613,0,0
5385,1558329708,-2,2
5386,1558329759,-2,2
5387,1558329984,1,3
5388,1558330027,0,2
5389,1558330027,0,2
5390,1558330108,0,0
5391,1558330168,1,0
5392,1558330183,0,-1
5393,1558330238,3,1
5394,1558330314,1,-1
5395,1558330382,2,-1
5396,1558330505,1,-2
5397,1558330603,-2,2
5398,1558331501,-1,-1
5399,1558331833,2,2
5400,1558332013,-3,-2
5401,1558332032,-2,-1
5402,1558332367,-1,-1
5403,1558332397,3,-2
5404,1558332505,2,2
5405,1558332505,2,2
5406,1558332505,2,2
5407,1558332505,2,2
5408,1558332505,2,2
5409,1558332505,2,2
5410,1558332505,2,2
5411,1558332505,2,2
5412,1558332697,3,-3
5413,1558332764,-1,0
5414,1558332789,1,-1
5415,1558332834,-1,2
5416,1558333004,-2,2
5417,1558333050,1,1
5418,1558333215,1,0
5419,1558333371,2,3
5420,1558334004,1,1
5421,1558334404,-1,-1
5422,1558334584,-2,0
5423,1558334790,-2,3
5424,1558335161,0,0
5425,1558335230,2,1
5426,1558335237,0,1
5427,1558335380,1,-2
5428,1558335391,-1,1
5429,1558335394,2,-2
5430,1558335772,-3,1
5431,1558335829,2,-2
5432,1558335899,3,2
5433,1558336584,3,-1
5434,1558336908,3,1
5435,1558337712,1,1
5436,1558337724,-1,2
5437,1558337856,1,-2
5438,1558337876,-1,0
5439,1558337960,3,-2
5440,1558338005,3,-2
5441,1558338103,-1,1
5442,1558338105,-1,-2
5443,1558338142,-1,1
5444,1558338157,1,0
5445,1558338195,0,1
5446,1558338314,-3,3
5447,1558338399,0,3
5448,1558338405,2,-2
5449,1558338942,2,-3
5450,1558338942,2,-3
5451,1558338942,2,-3
5452,1558339404,-1,1
5453,1558340674,-1,2
5454,1558340719,0,1
5455,1558340806,0,1
5456,1558340932,1,1
5457,1558340949,-1,0
5458,1558341113,2,-3
5459,1558341128,0,0
5460,1558341157,-1,1
5461,1558341166,-2,1
5462,1558341181,-1,1
5463,1558341333,0,-1
5464,1558341333,0,-1
5465,1558341333,0,-1
5466,1558341333,0,-1
5467,1558341333,0,-1
5468,1558341333,0,-1
5469,1558341333,0,-1
5470,1558341334,2,0
5471,1558341344,3,2
5472,1558341408,1,-1
5473,1558341422,-3,3
5474,1558341913,2,0
5475,1558342164,1,2
5476,1558342556,1,1
5477,1558343069,3,-2
5478,1558343209,-2,-1
5479,1558343255,-2,0
5480,1558343427,1,-1
5481,1558343634,1,1
5482,1558343649,-1,1
5483,1558343698,1,-1
5484,1558343782,2,-3
5485,1558343881,1,-3
5486,1558343881,1,-3
5487,1558343920,3,1
5488,1558344287,0,0
5489,1558344287,0,0
5490,1558344287,0,0
5491,1558344287,0,0
5492,1558344287,0,0
5493,1558344287,0,0
5494,1558344663,1,1
5495,1558344692,0,0
5496,1558344901,0,-1
5497,1558345703,-3,2
5498,1558346092,1,2
5499,1558346281,-1,1
5500,1558346415,3,-3
5501,1558346423,2,-1
5502,1558346634,3,-2
5503,1558346661,1,-2
5504,1558346712,1,-2
5505,1558346712,1,-2
5506,1558346964,-2,-2
5507,1558347287,-3,-2
5508,1558347316,0,0
5509,1558347316,0,0
5510,1558347316,0,0
5511,1558347316,0,0
5512,1558347316,0,0
5513,1558347453,-2,-3
5514,1558348061,0,-1
5515,1558348394,0,0
5516,1558348458,-2,-2
5517,1558348924,1,2
5518,1558348935,0,3
5519,1558348955,1,-1
5520,1558348957,0,-1
5521,1558349016,-1,-1
5522,1558349222,0,0
5523,1558349451,0,-1
5524,1558349485,2,-1
5525,1558349507,1,0
5526,1558349513,3,3
5527,1558349645,-3,3
5528,1558349822,1,1
5529,1558350128,1,1
5530,1558350982,2,-2
5531,1558351355,3,3
5532,1558351436,0,1
5533,1558351530,1,-1
5534,1558351617,0,0
5535,1558351649,2,2
5536,1558351755,3,-2
5537,1558351797,0,1
5538,1558351801,-1,-1
5539,1558351949,0,2
5540,1558352151,-1,1
5541,1558352631,-1,1
5542,1558353413,2,-3
5543,1558353775,3,3
