country,region,year,co2,gdp,population,child_mortality,life
Ethiopia,Sub-Saharan Africa,2013,0.112,1336,88356373,64.6,63.635
Fiji,East Asia & Pacific,1964,0.944,3671,450447,61.7,57.545
Fiji,East Asia & Pacific,1965,0.743,3471,463885,60,57.95
Fiji,East Asia & Pacific,1966,0.677,3382,476334,58.5,58.35
Fiji,East Asia & Pacific,1967,0.729,3744,487922,57.3,58.741
Fiji,East Asia & Pacific,1968,0.794,3953,498903,56.4,59.123
Fiji,East Asia & Pacific,1969,0.849,3971,509680,55.8,59.495
Fiji,East Asia & Pacific,1970,1,4384,520555,55.3,59.857
Fiji,East Asia & Pacific,1971,1.03,4590,531631,54.9,60.207
Fiji,East Asia & Pacific,1972,1.07,4834,542846,54.6,60.546
Fiji,East Asia & Pacific,1973,1.14,5287,554147,54.2,60.873
Fiji,East Asia & Pacific,1974,1.19,5319,565426,53.6,61.191
Fiji,East Asia & Pacific,1975,1.08,5245,576634,52.8,61.5
Fiji,East Asia & Pacific,1976,0.824,5291,587565,51.6,61.803
Fiji,East Asia & Pacific,1977,1.28,5506,598298,50,62.102
Fiji,East Asia & Pacific,1978,1.17,5510,609387,48.2,62.397
Fiji,East Asia & Pacific,1979,1.35,6066,621579,46.1,62.689
Fiji,East Asia & Pacific,1980,1.25,5843,635297,44,62.978
Fiji,East Asia & Pacific,1981,1.66,6066,651006,42,63.262
Fiji,East Asia & Pacific,1982,1.26,5560,668259,40,63.54
Fiji,East Asia & Pacific,1983,1.04,5208,685461,38.3,63.811
Fiji,East Asia & Pacific,1984,0.833,5528,700434,36.8,64.074
Fiji,East Asia & Pacific,1985,0.814,5193,711703,35.4,64.329
Fiji,East Asia & Pacific,1986,0.842,5545,718535,34.1,64.577
Fiji,East Asia & Pacific,1987,0.661,5160,721637,33,64.818
Fiji,East Asia & Pacific,1988,0.766,5204,722753,31.8,65.054
Fiji,East Asia & Pacific,1989,0.87,5583,724404,30.8,65.284
Fiji,East Asia & Pacific,1990,1.12,5694,728390,29.8,65.51
Fiji,East Asia & Pacific,1991,0.912,5488,735262,28.8,65.731
Fiji,East Asia & Pacific,1992,1,5751,744396,28,65.948
Fiji,East Asia & Pacific,1993,0.996,5792,754981,27.2,66.161
Fiji,East Asia & Pacific,1994,0.977,6002,765725,26.6,66.37
Fiji,East Asia & Pacific,1995,0.984,6073,775651,26.2,66.575
Fiji,East Asia & Pacific,1996,1.05,6291,784713,25.8,66.777
Fiji,East Asia & Pacific,1997,0.999,6087,793165,25.4,66.976
Fiji,East Asia & Pacific,1998,0.962,6108,800685,25.1,67.172
Fiji,East Asia & Pacific,1999,0.973,6594,806927,24.8,67.365
Fiji,East Asia & Pacific,2000,1.04,6444,811718,24.5,67.553
Fiji,East Asia & Pacific,2001,1.3,6548,814780,24.2,67.734
Fiji,East Asia & Pacific,2002,1.09,6745,816336,23.9,67.91
Fiji,East Asia & Pacific,2003,1.28,6804,817339,23.7,68.079
Fiji,East Asia & Pacific,2004,1.65,7149,819102,23.7,68.243
Fiji,East Asia & Pacific,2005,1.33,7169,822553,23.7,68.405
Fiji,East Asia & Pacific,2006,1.47,7253,828046,23.8,68.567
Fiji,East Asia & Pacific,2007,1.39,7128,835267,23.9,68.733
Fiji,East Asia & Pacific,2008,1.06,7129,843651,24,68.903
Fiji,East Asia & Pacific,2009,0.93,6959,852323,24,69.078
Fiji,East Asia & Pacific,2010,1.42,7098,860623,23.9,69.258
Fiji,East Asia & Pacific,2011,1.26,7228,868406,23.7,69.442
Fiji,East Asia & Pacific,2012,1.21,7303,875822,23.5,69.626
Fiji,East Asia & Pacific,2013,1.31,7502,882863,23.2,69.81
Finland,Europe & Central Asia,1964,5.02,12389,4545748,21.3,69.37
Finland,Europe & Central Asia,1965,5.54,13006,4564002,20.2,69.13
Finland,Europe & Central Asia,1966,6.44,13269,4576277,19.3,69.65
Finland,Europe & Central Asia,1967,6.24,13477,4583461,18.4,69.83
Finland,Europe & Central Asia,1968,7.25,13726,4588404,17.6,69.79
Finland,Europe & Central Asia,1969,8.24,15058,4595003,16.9,69.67
Finland,Europe & Central Asia,1970,8.76,16245,4605998,16.1,70.36
Finland,Europe & Central Asia,1971,8.77,16564,4622759,15.4,70.18
Finland,Europe & Central Asia,1972,9.49,17722,4644371,14.6,70.87
Finland,Europe & Central Asia,1973,10.6,18804,4668510,13.8,71.38
Finland,Europe & Central Asia,1974,9.93,19273,4691674,13.1,71.3
Finland,Europe & Central Asia,1975,9.77,19409,4711432,12.2,71.85
Finland,Europe & Central Asia,1976,10.8,19268,4726845,11.4,72
Finland,Europe & Central Asia,1977,10.6,19261,4739016,10.6,72.52
Finland,Europe & Central Asia,1978,10.9,19608,4750001,9.9,73.08
Finland,Europe & Central Asia,1979,11.4,20918,4762803,9.2,73.37
Finland,Europe & Central Asia,1980,12.2,21965,4779488,8.7,73.66
Finland,Europe & Central Asia,1981,10.7,22279,4800928,8.2,73.98
Finland,Europe & Central Asia,1982,8.91,22873,4826163,7.9,74.55
Finland,Europe & Central Asia,1983,8.55,23351,4853221,7.6,74.46
Finland,Europe & Central Asia,1984,8.64,23926,4879235,7.4,74.77
Finland,Europe & Central Asia,1985,10.1,24630,4902206,7.3,74.44
Finland,Europe & Central Asia,1986,10.8,25133,4921232,7.3,74.8
Finland,Europe & Central Asia,1987,11.7,26086,4937130,7.2,74.83
Finland,Europe & Central Asia,1988,10.5,27282,4951685,7.1,74.79
Finland,Europe & Central Asia,1989,10.6,28735,4967527,6.9,75.01
Finland,Europe & Central Asia,1990,10.4,28599,4986441,6.7,75.04
Finland,Europe & Central Asia,1991,10.7,26761,5009160,6.4,75.45
Finland,Europe & Central Asia,1992,9.41,25726,5034766,6.1,75.7
Finland,Europe & Central Asia,1993,9.94,25414,5061394,5.8,75.94
Finland,Europe & Central Asia,1994,11.2,26301,5086368,5.5,76.64
Finland,Europe & Central Asia,1995,10.3,27303,5107802,5.2,76.66
Finland,Europe & Central Asia,1996,11.9,28210,5125177,4.9,76.94
Finland,Europe & Central Asia,1997,11.6,29884,5139257,4.7,77.13
Finland,Europe & Central Asia,1998,11,31423,5151024,4.6,77.34
Finland,Europe & Central Asia,1999,10.7,32743,5161995,4.4,77.53
Finland,Europe & Central Asia,2000,10.1,34517,5173370,4.3,77.76
Finland,Europe & Central Asia,2001,11,35327,5185180,4.2,78.23
Finland,Europe & Central Asia,2002,11.8,35834,5197305,4.1,78.37
Finland,Europe & Central Asia,2003,13.2,36461,5210595,4,78.63
Finland,Europe & Central Asia,2004,12.8,37783,5226067,3.9,78.96
Finland,Europe & Central Asia,2005,10.4,38700,5244342,3.8,79.09
Finland,Europe & Central Asia,2006,12.5,40115,5265936,3.6,79.49
Finland,Europe & Central Asia,2007,12.1,42016,5290431,3.5,79.53
Finland,Europe & Central Asia,2008,10.6,42122,5316334,3.3,79.699
Finland,Europe & Central Asia,2009,9.95,38455,5341546,3.2,79.783
Finland,Europe & Central Asia,2010,11.6,39425,5364546,3,79.987
Finland,Europe & Central Asia,2011,10.5,40251,5384770,2.9,80.18
Finland,Europe & Central Asia,2012,9.08,39489,5402627,2.7,80.362
Finland,Europe & Central Asia,2013,8.69,38788,5418763,2.6,80.535
France,Europe & Central Asia,1964,7.13,13969,48194218,23.4,71.32
France,Europe & Central Asia,1965,7.19,14514,48754817,22.3,71.15
France,Europe & Central Asia,1966,7.03,15158,49238715,21.4,71.56
France,Europe & Central Asia,1967,7.47,15759,49655097,20.6,71.55
France,Europe & Central Asia,1968,7.67,16321,50026522,19.9,71.54
France,Europe & Central Asia,1969,8.19,17339,50387730,19.1,71.27
France,Europe & Central Asia,1970,8.63,18185,50763212,18.2,72.16
France,Europe & Central Asia,1971,9.02,18891,51161640,17.4,72.13
France,Europe & Central Asia,1972,9.29,19570,51572812,16.6,72.38
France,Europe & Central Asia,1973,9.89,20486,51980081,15.9,72.54
France,Europe & Central Asia,1974,9.48,20997,52358648,15.4,72.89
France,Europe & Central Asia,1975,8.43,20851,52691826,15,72.98
France,Europe & Central Asia,1976,9.49,21661,52974009,14.5,73.22
France,Europe & Central Asia,1977,8.99,22270,53214788,13.9,73.83
France,Europe & Central Asia,1978,9.42,22928,53431051,13.3,73.95
France,Europe & Central Asia,1979,9.82,23647,53646954,12.8,74.26
France,Europe & Central Asia,1980,9.35,23962,53880143,12.4,74.35
France,Europe & Central Asia,1981,8.37,24186,54135673,11.9,74.51
France,Europe & Central Asia,1982,8.01,24753,54408866,11.5,74.89
France,Europe & Central Asia,1983,7.71,25188,54695692,11.1,74.87
France,Europe & Central Asia,1984,7.36,25497,54988578,10.7,75.37
France,Europe & Central Asia,1985,7.24,25917,55281465,10.3,75.47
France,Europe & Central Asia,1986,6.92,26453,55575215,10,75.75
France,Europe & Central Asia,1987,6.74,26963,55870924,9.8,76.34
France,Europe & Central Asia,1988,6.61,28101,56162822,9.6,76.57
France,Europe & Central Asia,1989,6.89,28942,56443567,9.3,76.69
France,Europe & Central Asia,1990,6.6,29476,56708260,9,76.98
France,Europe & Central Asia,1991,6.83,29707,56956057,8.6,77.17
France,Europe & Central Asia,1992,6.36,30033,57189616,8.1,77.46
France,Europe & Central Asia,1993,6.23,29719,57412239,7.6,77.5
France,Europe & Central Asia,1994,5.83,30303,57628904,7,77.94
France,Europe & Central Asia,1995,6,30823,57844501,6.5,78.06
France,Europe & Central Asia,1996,6.42,31141,58057570,6.1,78.27
France,Europe & Central Asia,1997,5.98,31756,58270419,5.8,78.62
France,Europe & Central Asia,1998,6.39,32764,58496138,5.6,78.79
France,Europe & Central Asia,1999,6.22,33707,58751572,5.5,78.92
France,Europe & Central Asia,2000,6.08,34774,59047795,5.4,79.23
France,Europe & Central Asia,2001,6.3,35197,59390720,5.3,79.41
France,Europe & Central Asia,2002,6.23,35333,59774531,5.1,79.57
France,Europe & Central Asia,2003,6.29,35371,60183884,4.9,79.57
France,Europe & Central Asia,2004,6.3,36090,60596691,4.7,80.5
France,Europe & Central Asia,2005,6.29,36395,60996506,4.6,80.47
France,Europe & Central Asia,2006,6.1,37001,61378065,4.5,80.88
France,Europe & Central Asia,2007,5.96,37641,61744596,4.4,81.14
France,Europe & Central Asia,2008,5.88,37505,62098413,4.3,81.254
France,Europe & Central Asia,2009,5.61,36215,62444770,4.3,81.17
France,Europe & Central Asia,2010,5.6,36745,62787427,4.3,81.35
France,Europe & Central Asia,2011,5.24,37328,63125894,4.3,81.512
France,Europe & Central Asia,2012,5.24,37227,63457777,4.3,81.663
France,Europe & Central Asia,2013,5.23,37309,63782963,4.4,81.81
Gabon,Sub-Saharan Africa,1964,0.364,2454,498162,241.9,41.587
Gabon,Sub-Saharan Africa,1965,0.406,2807,501880,233.06,42.347
Gabon,Sub-Saharan Africa,1966,0.703,2679,505765,222.77,43.184
Gabon,Sub-Saharan Africa,1967,1.83,3219,509973,212.7,44.06
Gabon,Sub-Saharan Africa,1968,3.47,3423,514963,203.93,44.943
Gabon,Sub-Saharan Africa,1969,2.48,3836,521339,194.25,45.817
Gabon,Sub-Saharan Africa,1970,3.53,4656,529526,185.03,46.67
Gabon,Sub-Saharan Africa,1971,4.73,5793,539728,176.25,47.499
Gabon,Sub-Saharan Africa,1972,4.47,6180,551811,167.88,48.316
Gabon,Sub-Saharan Africa,1973,8.51,8349,565441,159.92,49.129
Gabon,Sub-Saharan Africa,1974,8.56,18287,580101,152.33,49.939
Gabon,Sub-Saharan Africa,1975,8.26,18169,595417,145.1,50.75
Gabon,Sub-Saharan Africa,1976,8.6,21774,611293,138.21,51.567
Gabon,Sub-Saharan Africa,1977,9.3,20699,627846,131.65,52.392
Gabon,Sub-Saharan Africa,1978,10.9,22649,645160,125.4,53.224
Gabon,Sub-Saharan Africa,1979,9.49,24502,663387,121.1,54.062
Gabon,Sub-Saharan Africa,1980,9.1,27736,682641,116.8,54.908
Gabon,Sub-Saharan Africa,1981,8.79,27631,702923,112.7,55.766
Gabon,Sub-Saharan Africa,1982,8.55,24800,724185,108.8,56.628
Gabon,Sub-Saharan Africa,1983,7.01,26740,746424,105.4,57.48
Gabon,Sub-Saharan Africa,1984,7.42,25707,769635,102.3,58.303
Gabon,Sub-Saharan Africa,1985,7.61,23142,793810,99.6,59.068
Gabon,Sub-Saharan Africa,1986,5.82,18203,818863,97.4,59.75
Gabon,Sub-Saharan Africa,1987,4.59,16383,844775,95.7,60.329
Gabon,Sub-Saharan Africa,1988,4.81,15076,871675,94.2,60.793
Gabon,Sub-Saharan Africa,1989,6.23,19870,899739,93.1,61.136
Gabon,Sub-Saharan Africa,1990,4.73,19358,929044,92.2,61.357
Gabon,Sub-Saharan Africa,1991,4.64,19995,959631,91.3,61.463
Gabon,Sub-Saharan Africa,1992,4.91,18868,991289,90.4,61.479
Gabon,Sub-Saharan Africa,1993,4.84,19101,1023531,89.5,61.426
Gabon,Sub-Saharan Africa,1994,4.15,19298,1055707,88.6,61.319
Gabon,Sub-Saharan Africa,1995,4.26,19738,1087327,87.8,61.159
Gabon,Sub-Saharan Africa,1996,4.29,19933,1118215,87,60.939
Gabon,Sub-Saharan Africa,1997,4.2,20545,1148416,86.2,60.663
Gabon,Sub-Saharan Africa,1998,4.25,20729,1177936,85.4,60.349
Gabon,Sub-Saharan Africa,1999,4,18413,1206862,84.6,60.027
Gabon,Sub-Saharan Africa,2000,3.81,17630,1235274,83.6,59.744
Gabon,Sub-Saharan Africa,2001,3.8,17579,1263165,82.3,59.55
Gabon,Sub-Saharan Africa,2002,3.53,17126,1290532,80.8,59.475
Gabon,Sub-Saharan Africa,2003,3.5,17105,1317484,79.2,59.534
Gabon,Sub-Saharan Africa,2004,3.44,16822,1344171,77.3,59.732
Gabon,Sub-Saharan Africa,2005,3.48,17069,1370729,75.3,60.056
Gabon,Sub-Saharan Africa,2006,2.89,16059,1397192,73.2,60.477
Gabon,Sub-Saharan Africa,2007,2.77,16693,1423637,70.7,60.949
Gabon,Sub-Saharan Africa,2008,2.72,15800,1450310,68,61.43
Gabon,Sub-Saharan Africa,2009,2.68,15238,1477514,65.5,61.896
Gabon,Sub-Saharan Africa,2010,2.93,15982,1505463,63,62.333
Gabon,Sub-Saharan Africa,2011,2.93,16590,1534262,60.5,62.735
Gabon,Sub-Saharan Africa,2012,2.91,17252,1563873,57.9,63.115
Gabon,Sub-Saharan Africa,2013,2.91,17580,1594205,56.1,63.48
Gambia,Sub-Saharan Africa,1964,0.0743,1312,402436,338.3,33.523
Gambia,Sub-Saharan Africa,1965,0.0732,1412,409450,332.4,34.076
Gambia,Sub-Saharan Africa,1966,0.0809,1597,417350,326.5,34.711
Gambia,Sub-Saharan Africa,1967,0.0793,1602,426005,320.5,35.417
Gambia,Sub-Saharan Africa,1968,0.0862,1575,435647,314.6,36.178
Gambia,Sub-Saharan Africa,1969,0.109,1691,446488,308.8,36.985
Gambia,Sub-Saharan Africa,1970,0.107,1478,458663,302.6,37.824
Gambia,Sub-Saharan Africa,1971,0.12,1597,472432,296.4,38.685
Gambia,Sub-Saharan Africa,1972,0.139,1660,487790,290,39.556
Gambia,Sub-Saharan Africa,1973,0.127,1684,504267,283.5,40.429
Gambia,Sub-Saharan Africa,1974,0.123,1956,521186,276.9,41.293
Gambia,Sub-Saharan Africa,1975,0.19,1778,538110,270.4,42.146
Gambia,Sub-Saharan Africa,1976,0.185,1923,554910,263.9,42.989
Gambia,Sub-Saharan Africa,1977,0.206,1957,571891,257.5,43.827
Gambia,Sub-Saharan Africa,1978,0.245,1799,589570,251.2,44.66
Gambia,Sub-Saharan Africa,1979,0.251,2028,608680,244.9,45.483
Gambia,Sub-Saharan Africa,1980,0.261,1772,629786,238.5,46.293
Gambia,Sub-Saharan Africa,1981,0.252,1703,652817,231.9,47.089
Gambia,Sub-Saharan Africa,1982,0.249,1861,677685,225.3,47.864
Gambia,Sub-Saharan Africa,1983,0.24,1586,704894,218.3,48.61
Gambia,Sub-Saharan Africa,1984,0.246,1494,735056,211.2,49.318
Gambia,Sub-Saharan Africa,1985,0.235,1323,768460,204,49.97
Gambia,Sub-Saharan Africa,1986,0.21,1347,805491,196.8,50.55
Gambia,Sub-Saharan Africa,1987,0.223,1371,845642,189.9,51.053
Gambia,Sub-Saharan Africa,1988,0.217,1463,887224,183.1,51.481
Gambia,Sub-Saharan Africa,1989,0.204,1510,927937,176.6,51.84
Gambia,Sub-Saharan Africa,1990,0.192,1517,966151,170.2,52.145
Gambia,Sub-Saharan Africa,1991,0.189,1510,1001252,164.2,52.413
Gambia,Sub-Saharan Africa,1992,0.183,1513,1033748,158.5,52.666
Gambia,Sub-Saharan Africa,1993,0.185,1515,1064522,152.9,52.923
Gambia,Sub-Saharan Africa,1994,0.18,1475,1094974,147.5,53.194
Gambia,Sub-Saharan Africa,1995,0.186,1448,1126183,142.4,53.487
Gambia,Sub-Saharan Africa,1996,0.181,1439,1158308,137.4,53.801
Gambia,Sub-Saharan Africa,1997,0.176,1468,1191155,132.5,54.127
Gambia,Sub-Saharan Africa,1998,0.183,1477,1225044,127.9,54.455
Gambia,Sub-Saharan Africa,1999,0.193,1527,1260283,123.2,54.785
Gambia,Sub-Saharan Africa,2000,0.199,1564,1297084,118.8,55.115
Gambia,Sub-Saharan Africa,2001,0.199,1606,1335674,114.5,55.444
Gambia,Sub-Saharan Africa,2002,0.221,1506,1376035,110.2,55.771
Gambia,Sub-Saharan Africa,2003,0.214,1559,1417818,106,56.094
Gambia,Sub-Saharan Africa,2004,0.21,1617,1460493,101.9,56.411
Gambia,Sub-Saharan Africa,2005,0.203,1552,1503678,97.9,56.721
Gambia,Sub-Saharan Africa,2006,0.207,1521,1547259,94.2,57.021
Gambia,Sub-Saharan Africa,2007,0.229,1528,1591357,90.6,57.31
Gambia,Sub-Saharan Africa,2008,0.231,1566,1636107,87.4,57.588
Gambia,Sub-Saharan Africa,2009,0.233,1615,1681734,84.3,57.854
Gambia,Sub-Saharan Africa,2010,0.256,1667,1728394,81.4,58.109
Gambia,Sub-Saharan Africa,2011,0.256,1545,1776103,78.6,58.354
Gambia,Sub-Saharan Africa,2012,0.252,1584,1824777,76.1,58.59
Gambia,Sub-Saharan Africa,2013,0.233,1608,1874360,73.6,58.818
Georgia,Europe & Central Asia,1964,1.91,3707,4419666,85.37,65.293
Georgia,Europe & Central Asia,1965,1.99,3877,4477493,83.69,65.696
Georgia,Europe & Central Asia,1966,2.07,4128,4530176,82.04,66.086
Georgia,Europe & Central Asia,1967,2.13,4347,4578194,80.42,66.458
Georgia,Europe & Central Asia,1968,2.15,4505,4622680,78.84,66.809
Georgia,Europe & Central Asia,1969,2.21,4685,4665358,77.29,67.139
Georgia,Europe & Central Asia,1970,2.3,5212,4707491,75.77,67.456
Georgia,Europe & Central Asia,1971,2.41,5303,4749634,74.28,67.77
Georgia,Europe & Central Asia,1972,2.52,5415,4791473,72.82,68.086
Georgia,Europe & Central Asia,1973,2.61,5727,4832396,71.38,68.405
Georgia,Europe & Central Asia,1974,2.7,6192,4871428,69.98,68.721
Georgia,Europe & Central Asia,1975,2.82,6611,4907996,68.6,69.016
Georgia,Europe & Central Asia,1976,2.92,6979,4941721,66.3,69.268
Georgia,Europe & Central Asia,1977,3,7425,4973247,64.3,69.461
Georgia,Europe & Central Asia,1978,3.08,7941,5004247,62.3,69.591
Georgia,Europe & Central Asia,1979,3.09,8485,5036986,60.2,69.664
Georgia,Europe & Central Asia,1980,3.19,8825,5073000,58.3,69.698
Georgia,Europe & Central Asia,1981,3.11,9236,5111551,56.5,69.724
Georgia,Europe & Central Asia,1982,3.15,9363,5151606,54.7,69.766
Georgia,Europe & Central Asia,1983,3.17,9703,5193836,53.2,69.841
Georgia,Europe & Central Asia,1984,3.17,10158,5239068,51.8,69.952
Georgia,Europe & Central Asia,1985,3.39,10580,5287002,50.7,70.081
Georgia,Europe & Central Asia,1986,3.36,9633,5339661,49.8,70.202
Georgia,Europe & Central Asia,1987,3.47,9670,5394502,49.1,70.287
Georgia,Europe & Central Asia,1988,3.53,10135,5441216,48.6,70.321
Georgia,Europe & Central Asia,1989,3.43,9379,5466100,48.1,70.309
Georgia,Europe & Central Asia,1990,3.22,8018,5459999,47.7,70.265
Georgia,Europe & Central Asia,1991,3.13,6282,5418521,47.2,70.216
Georgia,Europe & Central Asia,1992,2.89,3435,5346229,46.6,70.192
Georgia,Europe & Central Asia,1993,1.91,2410,5254049,46,70.217
Georgia,Europe & Central Asia,1994,1.19,2181,5157814,45.2,70.303
Georgia,Europe & Central Asia,1995,0.459,2298,5069269,44.3,70.455
Georgia,Europe & Central Asia,1996,0.822,2621,4992336,43,70.671
Georgia,Europe & Central Asia,1997,0.909,2951,4924569,41.5,70.935
Georgia,Europe & Central Asia,1998,1.03,3072,4863694,39.8,71.225
Georgia,Europe & Central Asia,1999,0.91,3185,4805140,37.8,71.531
Georgia,Europe & Central Asia,2000,0.961,3269,4745765,35.7,71.839
Georgia,Europe & Central Asia,2001,0.807,3451,4685331,33.4,72.137
Georgia,Europe & Central Asia,2002,0.733,3664,4626034,31.1,72.418
Georgia,Europe & Central Asia,2003,0.824,4096,4569880,28.9,72.676
Georgia,Europe & Central Asia,2004,0.954,4346,4519607,26.7,72.909
Georgia,Europe & Central Asia,2005,1.13,4716,4477006,24.6,73.112
Georgia,Europe & Central Asia,2006,1.39,5116,4442825,22.7,73.29
Georgia,Europe & Central Asia,2007,1.46,5760,4415956,20.9,73.45
Georgia,Europe & Central Asia,2008,1.19,5900,4394018,19.3,73.599
Georgia,Europe & Central Asia,2009,1.46,5642,4373630,17.9,73.743
Georgia,Europe & Central Asia,2010,1.49,5938,4352244,16.6,73.883
Georgia,Europe & Central Asia,2011,1.91,6322,4329026,15.5,74.023
Georgia,Europe & Central Asia,2012,2.06,6702,4304363,14.4,74.162
Georgia,Europe & Central Asia,2013,1.94,6930,4278410,13.4,74.301
Germany,Europe & Central Asia,1964,12.8,17100,75363329,34.49,70.65110012
Germany,Europe & Central Asia,1965,12.6,17838,75963700,32.67,70.63449753
Germany,Europe & Central Asia,1966,12.4,18262,76518660,30.94,70.74810838
Germany,Europe & Central Asia,1967,12.1,18311,77026811,29.31,70.96995155
Germany,Europe & Central Asia,1968,12.7,19254,77477619,27.2,70.61544439
Germany,Europe & Central Asia,1969,13.5,20409,77860668,26.4,70.46489621
Germany,Europe & Central Asia,1970,13.1,21218,78169287,25.7,70.70415699
Germany,Europe & Central Asia,1971,13.2,21695,78398250,24.9,70.92023919
Germany,Europe & Central Asia,1972,13.2,22497,78549958,24,71.14420162
Germany,Europe & Central Asia,1973,13.8,23461,78635758,23.1,71.39086318
Germany,Europe & Central Asia,1974,13.5,23662,78672415,22,71.69290835
Germany,Europe & Central Asia,1975,12.7,23630,78673559,20.8,71.53856534
Germany,Europe & Central Asia,1976,13.9,24904,78648816,19.5,71.99998686
Germany,Europe & Central Asia,1977,13.4,25678,78600404,18.3,72.61065315
Germany,Europe & Central Asia,1978,13.8,26444,78526576,17.1,72.58410589
Germany,Europe & Central Asia,1979,14.3,27515,78422458,16,72.94323955
Germany,Europe & Central Asia,1980,14.1,27765,78288577,15,73.11664883
Germany,Europe & Central Asia,1981,13.5,27846,78124452,14.1,73.35397106
Germany,Europe & Central Asia,1982,13.1,27645,77944929,13.2,73.65699814
Germany,Europe & Central Asia,1983,13,28227,77784306,12.5,73.93552841
Germany,Europe & Central Asia,1984,13.3,29135,77686865,11.8,74.41389786
Germany,Europe & Central Asia,1985,13.5,29851,77684875,11.1,74.51755747
